captions,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,tags,title,videoId,viewCount
war calm manthis player at such floweverybody keeps talking about flow dudebut what does flow even me[Applause][Music]remember when Suarez school suckedwanted to be a Texas Ranger nothing todo with the Texas Ranger project[Music]Balotelli would be scorcher once he dudetakes a selfie bro Niner changing roomson the freakin pitch[Music]that's fly okaybubbly getting banged I'm back,17,UCZq427EjGqUbV6pZIjEKkgg,PUMA,121,96,0,2866,"['PUMA', 'PUMA Football', 'Soccer', 'Football', 'PUMA One', 'PUMA Future', 'Flow', 'This is my Flow', 'Find your Flow', 'Anthem Pack', 'DJ Snake', 'Griezmann', 'Balotelli', 'Aguero', 'Suarez', 'Umtiti', 'Lukaku', 'Ada', 'Hegerberg', 'Oblak', 'Reus', 'Magenta Riddim', 'Antoine Griezmann', 'Mario Balotelli', 'Sergio Agüero', 'Luis Suárez', 'Samuel Umtiti', 'Romelu Lukaku', 'Ada Hegerberg', 'Jan Oblak', 'Marco Reus', 'puma football boots', 'football boots', 'soccer cleats', 'puma soccer cleats']",PUMA Football | The Flow,gnaH-R3yTDk,674094
,17,UCZq427EjGqUbV6pZIjEKkgg,PUMA,109,830,0,2210,"['PUMA Ignite', 'Running shoes', 'Running sneakers', 'PUMA running sneakers', 'PUMA running shoes', 'best shoes for sprinting', 'Ignite Foam', 'PUMA Ignite Foam', 'PU coated sneakers', 'PU coated shoes', 'ForEverFoam', 'Low impact shoes', 'Low impact sneakers', 'Usain Bolt', 'Usain Bolt shoes', 'Usain Bolt sneakers', 'Usain Bolt PUMA', 'Comfortable running shoes', 'Competitive running', 'Usain Bolt training', 'Usain Bolt gear', 'PUMA gear', 'ForeverFaster', 'PUMA sneakers', 'PUMA shoes', 'Running', 'Sports']",THE ALL NEW PUMA IGNITE | ENERGY IN | MORE ENERGY OUT,bAzjzh2r1fo,9194945
,26,UCFF379wfvg8ptaJDalnr2rA,Engrave,24,29,0,276,"['PUMA AG (Business Operation)', 'Fashion (Industry)', 'engrave', 'nameplates', 'name plate', 'Footwear (Industry)', 'pronunciation']",How to pronounce Puma,Z3WKpy_VTNY,130194
,17,UCZq427EjGqUbV6pZIjEKkgg,PUMA,631,200,0,21448,"['Marco Reus', 'Gianluigi Buffon', 'Gigi Buffon', 'European Cup 2015', 'UEFA', 'Reus interview', 'Buffon interview', 'evoPOWER 1.2', 'PUMA evoPOWER 1.2', 'PUMA evoPOWER', 'evoSPEED', 'evoSPEED 1.3', 'PUMA evoSPEED', 'PUMA evoSPEED1.3', 'Borussia Dortmund', 'BVB', 'Champions League', 'Juventus', 'Turin', 'Torino', 'Juve', 'Reus football boots', 'Buffon football boots', 'PUMA football', 'PUMA football boots', 'PUMA soccer cleats', 'PUMA head to head', 'PUMA gear', 'football speed', 'Football gear', 'Soccer gear', 'Football', 'Soccer', 'Sports']",Gianluigi Buffon vs. Marco Reus | Head to Head Interview | PUMA Football,XMdPFvCrnRk,1458476
war calm manthis player at such floweverybody keeps talking about flow dudebut what does flow even me[Applause][Music]remember when Suarez school suckedwanted to be a Texas Ranger nothing todo with the Texas Ranger project[Music]Balotelli would be scorcher once he dudetakes a selfie bro Niner changing roomson the freakin pitch[Music]that's fly okaybubbly getting banged I'm back,17,UCC9h3H-sGrvqd2otknZntsQ,freekickerz,14733,604,0,44055,"['adidas', 'Nike', 'Ronaldo vs Messi', 'Football', 'CR7 Skills 2015', 'Soccer', 'Boots', 'Cleats', 'Nike Superfly 4', 'Mercurial Vapor', 'adidas F50', 'Battle', 'Amazing Goals', 'Best Free Kicks', 'Boot Comparison', 'Fußballschuh', 'Test', 'Review', 'Futbol', 'Real Madrid', 'FC Barcelona', ""Ballon D'Or (Award)"", 'Shoes', 'magic skill', 'Vine', 'Shots', 'Passes', 'Assists', 'Puma evoSpeed', 'Marco Reus']",adidas vs Nike vs Puma - Fastest Football Boots Review,ZnlGc065RcM,1942156
war calm manthis player at such floweverybody keeps talking about flow dudebut what does flow even me[Applause][Music]remember when Suarez school suckedwanted to be a Texas Ranger nothing todo with the Texas Ranger project[Music]Balotelli would be scorcher once he dudetakes a selfie bro Niner changing roomson the freakin pitch[Music]that's fly okaybubbly getting banged I'm back,17,UCZq427EjGqUbV6pZIjEKkgg,PUMA,104,82,0,894,"['PUMA Ignite', 'Running shoes', 'Running sneakers', 'PUMA running sneakers', 'PUMA running shoes', 'best shoes for sprinting', 'Ignite Foam', 'PUMA Ignite Foam', 'PU coated sneakers', 'PU coated shoes', 'ForEverFoam', 'Low impact shoes', 'Low impact sneakers', 'Usain Bolt', 'Usain Bolt shoes', 'Usain Bolt sneakers', 'Usain Bolt PUMA', 'Comfortable running shoes', 'Competitive running', 'Usain Bolt training', 'Usain Bolt gear', 'PUMA gear', 'ForeverFaster', 'PUMA sneakers', 'PUMA shoes', 'Running', 'Sports']",NEW PUMA IGNITE | Usain Bolt&#39;s Shoe of Choice,5hqEX3Kt560,1052287
,17,UCLo2AKP2axbd8Ij8dJCY2WQ,JD Official,5,4,0,197,"['JD Sports (Business Operation)', 'Puma (Organism Classification)', 'Usain Bolt (Olympic Athlete)', 'Puma Ignite']",Introducing the new PUMA IGNITE | As worn by Usain Bolt,jmZ9JLfpoYo,24393
,15,UCvph04Sh9CFKAw-gA6y-brQ,I_am_puma,4508,2604,0,77768,"['пума дома', 'пума', 'месси', 'пума в домашних условиях', 'пума видео', 'пума в квартире', 'пума домашняя', 'puma', 'Messi', 'пума живет дома', 'пума кошка', 'пума канал', 'пума и хозяин', 'пума пенза', 'пума месси', 'puma messi', 'messi puma', 'messi the puma', 'i am puma', 'messi 2019', 'google slides', 'animal planet', 'wild animal', 'cat', 'kitty', 'пума - животное', 'зоопарк', 'хэлоин', 'halloween', 'тыква']",Halloween! тыква на halloween для пумы Месси,vtAjH2i-_ks,3792069
war calm manthis player at such floweverybody keeps talking about flow dudebut what does flow even me[Applause][Music]remember when Suarez school suckedwanted to be a Texas Ranger nothing todo with the Texas Ranger project[Music]Balotelli would be scorcher once he dudetakes a selfie bro Niner changing roomson the freakin pitch[Music]that's fly okaybubbly getting banged I'm back,27,UC3SLMR850EgIZSt8f9mkL_A,ARGONOMİ,1507,879,0,28682,"['tarih', 'spor', 'futbol', 'ayakkabı', 'krampon', 'adolf', 'rudolf', 'adidas', 'puma', 'hikaye', 'marka stratejisi', 'patent', 'marka tescil', 'futbolcu']",KARDEŞ KARDEŞE BUNU YAPAR MI? Adidas VS Puma,BwI1j7ZKgbE,1179557
,26,UCnO6shMOTSJ26jBZCyBl2sA,A Little Like Lisa,57,6,0,140,"['Puma', 'Puma Creeper', 'Creeper Sneaker', 'Rihanna Puma', 'Rihanna Creeper', 'Rihanna', 'ANTI', 'Puma Creeper Unboxing', 'Creeper Unboxing', 'Creeper', 'Bordeaux', 'Green-Bordeaux', 'Sneaker Unboxing', 'Womens Sneakers', 'Black YouTube', 'Black YouTuber', 'Fenty x Puma', 'Puma by Rihanna', 'New', 'puma creepers', 'puma creeper', 'puma creepers unboxing', 'rihanna puma creepers', 'rihanna creepers', 'fenty', 'tory burch robinson double zip tote']",Rihanna Fenty x Puma Creeper Unboxing,cAkF71hXURU,19714
,28,UCPdlIdwoeFRO2Ri4mUjTzPw,Blade HQ Overviews,25,14,0,245,"['Puma Knives', 'Puma Knives Company', 'fixed blade knives', 'hunting knives', 'german knife', 'Knife (Sports Equipment)', 'traditional knife', 'knife review', 'knife', 'knives', 'bladehq', 'knifehq', 'kniveshq', 'Knife Throwing (Hobby)']",Puma Knives Company Overview,mvayjgVxxfY,30968
Besame was he was good on a local veryfunso last week miss dropped the mostrecent batch of her collaboration withPuma those creepers and I was able toget myself a pair so this time around onthe color ease were all black all whiteand then there were hunter green onesthat had burgundy a burgundy stripe andthose were called the Bordeaux ones andI got a pair so in this video I'm gonnado an unboxing but before I get intothat I just want to go through the wholepainstaking process it took me to getthese freaking shoes so the shoes wereset to be released at 10:00 a.m. onThursday May 27th I think it was so Iended up setting it myself an alarm Islept through that alarm I woke up veryangry and then I trying to think okaywhat can I do cuz I went on the Pumasite Puma site was crashing called FootLocker and the guy was like um you needto be here cuz everyone's calling aboutthese shoes like you need to be here inperson I was like okay well I'm notgonna make it down downtown to be therein person so then I cut ended up callingNordstrom called Nordstrom is really ohyeah on the shoes are set to be releasedwe're supposed to be released on oursite today but we said we push the dateback to the 31st of the month butdespite us saying that earlier we'reactually going live with the shoes todayand I'm like it was confusing but I waslike why that's weird so yeah he waslike the shoes are gonna go live on thesite just as soon as the pictures areworking and they got everything all thedescriptions for the shoes everything upand then that's when the goal I knowsince the other time he's like no musicbut well let me see if I can just placean order for you right now and I'm likeI got my hopes up I'm sixand I have my credit card out andeverything then he's like what's yourzip code and then I start gettingnervous because I look again and I waslike good so he's like so I start sayingand he's like oh it's just Canada andlike yes and he's like oh let me see ifI can get International on the phonegoes to an international part Departmentcomes back and he's like yeah I'm sosorry you can't do it and was like ohI'm never gonna get these shoes but he'slike but keep checking back just keeprefresh and keep refreshing all daybecause I'm not sure what time the shoesare gonna go out so I keep doing thatkeep doing that I'm probably around 3o'clock the shoes were off and I justlike frantically filled out the form and- just doing a credit card informationin there but the problem was because itwas in Canada they tacked in a 55 dollarduty charge and I'm like it balloonedthe price of the shoes up to two hundredand fifty five dollars I was like that'sthat's ridiculous but because I wantedthese shoes is so bad and I was so seton them I was just like I'm just likeacting like you know I just had themoney like that yeah so it came up to255 and I was like okay then I had anapp because I was exhausted from all ofthis so I ended up waking up for my labjust randomly hopped on Twitter and thenI saw that get outside shoes which is alocal shoe store here in Toronto um theyinitially were selling the shoes instore which I had no idea about but thenthey opened it up to online so I waslike let me just get a pair from thereand it's not gonna be this ridiculousprice so I ordered them off the getoutside site for the regular price of150 and I just put it for pickup so Icould just go downtown myself and pickit up and not have to pay shipping andthen I went back to Nordstrom I was likecancel that cancel thatyeah that's my Puma creeper story so itwas quite the roller coaster but I endedup getting the shoes let's get into thisunboxing video now because these shoes Ireally love and they're really cool okayso the shoes come in this a matte blackbox and it's just NT here at the topyou open up the box and you've got thislittle dust bag it's actually reallynice it's like a velvet kind of materialand that also says Fenty the coloringactually looks really great in person umso as I said there's the burgundy yeahso as I said there's the burgundy stripeand then it's hunter green it comes withtwo sets of laces is this this umregular set and then this is kind oflike a waxed kind of like a waxed Idon't even know what to call itput waxed laces right here there's thesekind of gold accents on the wax sort oflaces okay and then here on the tongueit says puma by rihanna as you can seethe sole it's rubber and it's thick tohave like that british punk rock creeperlook um they're actually reallycomfortable I got them in a seven and ahalf I normally wear seven and a halfbecause I wasn't sure if the shoes weregonna run big or anything like thatbecause sometimes I can wear seven butthe seven and a half was fine especiallyif I'm wearing socks which I plan ondoingyeah the seven and a half works yeah andthat's like basically everything in thebox it's not really too much to it yeahthese are they're really cool um maybeI'll do a styling video I'm like how towear them cuz there's a lot of differentways that you can wear them I went withthis color just because I thought thatum the black all black goes like Ialready have all black shoes and allwhite I just I don't know I just wasn'treally into them and these ones werejust really cool and unique to me andjust funky I feel like they kind of hadthat old-school Puma vibe that's why Ikind of opted for these ones you can seethe back they're actually prettylightweight so I'm actually I'll showyou guys how they look onso this is what the shoes look like onas I said before they are reallylightweight the one thing I will say isthat I would actually recommend going ahalf-size down in these shoes I know Isaid the seven and a half were fine forme earlier in the video but I do findthat they're a little bit loose so Iwish I would have went a half-size downI will probably end up having to getinsoles for these just to make them alittle bit more snug,17,UCZq427EjGqUbV6pZIjEKkgg,PUMA,280,124,0,6664,"['Marco Verratti', 'Cesc Fàbregas', 'European Cup', 'European Cup 2015', 'UEFA', 'Verratti interview', 'Fàbregas interview', 'evoPOWER', 'evoPOWER 1.2', 'PUMA evoPOWER 1.2', 'PUMA evoPOWER', 'evoSPEED', 'PUMA evoSPEED', 'Chelsea FC', 'PSG', 'Paris Saint-Germain', 'Champions League', 'Verratti football boots', 'Fàbregas football boots', 'PUMA football', 'PUMA FC', 'PUMA football boots', 'PUMA soccer cleats', 'PUMA head to head', 'PUMA gear', 'kicking power', 'forever faster', 'Football gear', 'Soccer gear', 'Football', 'Soccer', 'Sports']",Verratti vs. Fàbregas | Head to Head Interview | PUMA Football,NbLRRogtRro,729960
,15,UCvph04Sh9CFKAw-gA6y-brQ,I_am_puma,1674,195,0,18088,"['пума дома', 'пума', 'месси', 'пума в доме', 'пума в домашних условиях', 'пума видео', 'пума в квартире', 'пума говорит вау', 'пума говорит', 'пума горный лев', 'пума в городе', 'пума домашняя', 'puma', 'Messi', 'couguar', 'пума животное', 'пума живет дома', 'пума и человек', 'пума кошка', 'пума канал', 'ласковая пума', 'пума мурлычет', 'пума ручная', 'пума и хозяин', 'пума пенза', 'пума месси', 'puma messi', 'i am puma', 'messi puma youtube', 'animal planet', 'google trends']",Небывалый приступ нежности у пумы Месси!,NBuSdAlrqtc,285672
Besame was he was good on a local veryfunso last week miss dropped the mostrecent batch of her collaboration withPuma those creepers and I was able toget myself a pair so this time around onthe color ease were all black all whiteand then there were hunter green onesthat had burgundy a burgundy stripe andthose were called the Bordeaux ones andI got a pair so in this video I'm gonnado an unboxing but before I get intothat I just want to go through the wholepainstaking process it took me to getthese freaking shoes so the shoes wereset to be released at 10:00 a.m. onThursday May 27th I think it was so Iended up setting it myself an alarm Islept through that alarm I woke up veryangry and then I trying to think okaywhat can I do cuz I went on the Pumasite Puma site was crashing called FootLocker and the guy was like um you needto be here cuz everyone's calling aboutthese shoes like you need to be here inperson I was like okay well I'm notgonna make it down downtown to be therein person so then I cut ended up callingNordstrom called Nordstrom is really ohyeah on the shoes are set to be releasedwe're supposed to be released on oursite today but we said we push the dateback to the 31st of the month butdespite us saying that earlier we'reactually going live with the shoes todayand I'm like it was confusing but I waslike why that's weird so yeah he waslike the shoes are gonna go live on thesite just as soon as the pictures areworking and they got everything all thedescriptions for the shoes everything upand then that's when the goal I knowsince the other time he's like no musicbut well let me see if I can just placean order for you right now and I'm likeI got my hopes up I'm sixand I have my credit card out andeverything then he's like what's yourzip code and then I start gettingnervous because I look again and I waslike good so he's like so I start sayingand he's like oh it's just Canada andlike yes and he's like oh let me see ifI can get International on the phonegoes to an international part Departmentcomes back and he's like yeah I'm sosorry you can't do it and was like ohI'm never gonna get these shoes but he'slike but keep checking back just keeprefresh and keep refreshing all daybecause I'm not sure what time the shoesare gonna go out so I keep doing thatkeep doing that I'm probably around 3o'clock the shoes were off and I justlike frantically filled out the form and- just doing a credit card informationin there but the problem was because itwas in Canada they tacked in a 55 dollarduty charge and I'm like it balloonedthe price of the shoes up to two hundredand fifty five dollars I was like that'sthat's ridiculous but because I wantedthese shoes is so bad and I was so seton them I was just like I'm just likeacting like you know I just had themoney like that yeah so it came up to255 and I was like okay then I had anapp because I was exhausted from all ofthis so I ended up waking up for my labjust randomly hopped on Twitter and thenI saw that get outside shoes which is alocal shoe store here in Toronto um theyinitially were selling the shoes instore which I had no idea about but thenthey opened it up to online so I waslike let me just get a pair from thereand it's not gonna be this ridiculousprice so I ordered them off the getoutside site for the regular price of150 and I just put it for pickup so Icould just go downtown myself and pickit up and not have to pay shipping andthen I went back to Nordstrom I was likecancel that cancel thatyeah that's my Puma creeper story so itwas quite the roller coaster but I endedup getting the shoes let's get into thisunboxing video now because these shoes Ireally love and they're really cool okayso the shoes come in this a matte blackbox and it's just NT here at the topyou open up the box and you've got thislittle dust bag it's actually reallynice it's like a velvet kind of materialand that also says Fenty the coloringactually looks really great in person umso as I said there's the burgundy yeahso as I said there's the burgundy stripeand then it's hunter green it comes withtwo sets of laces is this this umregular set and then this is kind oflike a waxed kind of like a waxed Idon't even know what to call itput waxed laces right here there's thesekind of gold accents on the wax sort oflaces okay and then here on the tongueit says puma by rihanna as you can seethe sole it's rubber and it's thick tohave like that british punk rock creeperlook um they're actually reallycomfortable I got them in a seven and ahalf I normally wear seven and a halfbecause I wasn't sure if the shoes weregonna run big or anything like thatbecause sometimes I can wear seven butthe seven and a half was fine especiallyif I'm wearing socks which I plan ondoingyeah the seven and a half works yeah andthat's like basically everything in thebox it's not really too much to it yeahthese are they're really cool um maybeI'll do a styling video I'm like how towear them cuz there's a lot of differentways that you can wear them I went withthis color just because I thought thatum the black all black goes like Ialready have all black shoes and allwhite I just I don't know I just wasn'treally into them and these ones werejust really cool and unique to me andjust funky I feel like they kind of hadthat old-school Puma vibe that's why Ikind of opted for these ones you can seethe back they're actually prettylightweight so I'm actually I'll showyou guys how they look onso this is what the shoes look like onas I said before they are reallylightweight the one thing I will say isthat I would actually recommend going ahalf-size down in these shoes I know Isaid the seven and a half were fine forme earlier in the video but I do findthat they're a little bit loose so Iwish I would have went a half-size downI will probably end up having to getinsoles for these just to make them alittle bit more snug,17,UCi3HziiUuN9B4yf3B5J2Fvg,Keeper Spirit,46,9,0,596,"['puma', 'puma one', 'puma football', 'puma one grip', 'puma uprising', 'keeper spirit', 'goalkeeper', 'gardien de but']",PUMA ONE GRIP 1 HYBRID PRO  | Test &amp; Review,Q3Rs_AQ49Js,31581
Besame was he was good on a local veryfunso last week miss dropped the mostrecent batch of her collaboration withPuma those creepers and I was able toget myself a pair so this time around onthe color ease were all black all whiteand then there were hunter green onesthat had burgundy a burgundy stripe andthose were called the Bordeaux ones andI got a pair so in this video I'm gonnado an unboxing but before I get intothat I just want to go through the wholepainstaking process it took me to getthese freaking shoes so the shoes wereset to be released at 10:00 a.m. onThursday May 27th I think it was so Iended up setting it myself an alarm Islept through that alarm I woke up veryangry and then I trying to think okaywhat can I do cuz I went on the Pumasite Puma site was crashing called FootLocker and the guy was like um you needto be here cuz everyone's calling aboutthese shoes like you need to be here inperson I was like okay well I'm notgonna make it down downtown to be therein person so then I cut ended up callingNordstrom called Nordstrom is really ohyeah on the shoes are set to be releasedwe're supposed to be released on oursite today but we said we push the dateback to the 31st of the month butdespite us saying that earlier we'reactually going live with the shoes todayand I'm like it was confusing but I waslike why that's weird so yeah he waslike the shoes are gonna go live on thesite just as soon as the pictures areworking and they got everything all thedescriptions for the shoes everything upand then that's when the goal I knowsince the other time he's like no musicbut well let me see if I can just placean order for you right now and I'm likeI got my hopes up I'm sixand I have my credit card out andeverything then he's like what's yourzip code and then I start gettingnervous because I look again and I waslike good so he's like so I start sayingand he's like oh it's just Canada andlike yes and he's like oh let me see ifI can get International on the phonegoes to an international part Departmentcomes back and he's like yeah I'm sosorry you can't do it and was like ohI'm never gonna get these shoes but he'slike but keep checking back just keeprefresh and keep refreshing all daybecause I'm not sure what time the shoesare gonna go out so I keep doing thatkeep doing that I'm probably around 3o'clock the shoes were off and I justlike frantically filled out the form and- just doing a credit card informationin there but the problem was because itwas in Canada they tacked in a 55 dollarduty charge and I'm like it balloonedthe price of the shoes up to two hundredand fifty five dollars I was like that'sthat's ridiculous but because I wantedthese shoes is so bad and I was so seton them I was just like I'm just likeacting like you know I just had themoney like that yeah so it came up to255 and I was like okay then I had anapp because I was exhausted from all ofthis so I ended up waking up for my labjust randomly hopped on Twitter and thenI saw that get outside shoes which is alocal shoe store here in Toronto um theyinitially were selling the shoes instore which I had no idea about but thenthey opened it up to online so I waslike let me just get a pair from thereand it's not gonna be this ridiculousprice so I ordered them off the getoutside site for the regular price of150 and I just put it for pickup so Icould just go downtown myself and pickit up and not have to pay shipping andthen I went back to Nordstrom I was likecancel that cancel thatyeah that's my Puma creeper story so itwas quite the roller coaster but I endedup getting the shoes let's get into thisunboxing video now because these shoes Ireally love and they're really cool okayso the shoes come in this a matte blackbox and it's just NT here at the topyou open up the box and you've got thislittle dust bag it's actually reallynice it's like a velvet kind of materialand that also says Fenty the coloringactually looks really great in person umso as I said there's the burgundy yeahso as I said there's the burgundy stripeand then it's hunter green it comes withtwo sets of laces is this this umregular set and then this is kind oflike a waxed kind of like a waxed Idon't even know what to call itput waxed laces right here there's thesekind of gold accents on the wax sort oflaces okay and then here on the tongueit says puma by rihanna as you can seethe sole it's rubber and it's thick tohave like that british punk rock creeperlook um they're actually reallycomfortable I got them in a seven and ahalf I normally wear seven and a halfbecause I wasn't sure if the shoes weregonna run big or anything like thatbecause sometimes I can wear seven butthe seven and a half was fine especiallyif I'm wearing socks which I plan ondoingyeah the seven and a half works yeah andthat's like basically everything in thebox it's not really too much to it yeahthese are they're really cool um maybeI'll do a styling video I'm like how towear them cuz there's a lot of differentways that you can wear them I went withthis color just because I thought thatum the black all black goes like Ialready have all black shoes and allwhite I just I don't know I just wasn'treally into them and these ones werejust really cool and unique to me andjust funky I feel like they kind of hadthat old-school Puma vibe that's why Ikind of opted for these ones you can seethe back they're actually prettylightweight so I'm actually I'll showyou guys how they look onso this is what the shoes look like onas I said before they are reallylightweight the one thing I will say isthat I would actually recommend going ahalf-size down in these shoes I know Isaid the seven and a half were fine forme earlier in the video but I do findthat they're a little bit loose so Iwish I would have went a half-size downI will probably end up having to getinsoles for these just to make them alittle bit more snug,26,UCEaTAQbuyJ_FWOOQ5OsbK5A,Shop Zappos,3,1,0,23,No Tags,PUMA PUMA x XO Terrains SKU: 9202362,WgyRLMrfTVw,3992
hello everyone my name is Richard fromzappos.com and this is the Puma EXOterrains from Puma these guys are goingto have a leather and suede upper whichlooks a super cool so you have that nicesuede material here around the front ofthe toe and running up the sides whereyour laces are help keep everythinglocked in tight it's got a leather linedinterior very smooth very breathable inthere with great cushioning in thefootbed and that really thick chunkymidsole right herevery flexible design to it as you cansee clearly gonna help keep your feetmoving which is awesome keep your feetfeeling and looking amazing in theseawesome shoes[Music],2,UCjfvoILoj1Icv_SKF3BdkrQ,Off-Track Family,18,2,0,91,"['how to replace serpentine belt on defender 2.4tdci', 'comment remplacer la courroie accessoires sur defender td4', 'diy mechanics', 'defender maintenance', 'land rover defender camper', 'land rover defender 110', 'off-road camper', 'overland 4x4 camper', 'overlanding defender', 'off grid truck', 'bugout vehicle', 'defender aménagé', 'aménagement 4x4', 'camping 4x4', 'off-track family', '4wd rig', 'préparation 4x4', '4wd camper', 'defender puma', 'defender td4', 'expedition vehicle', 'defender repairs', 'mécanique']",How to REPLACE SERPENTINE BELT on DEFENDER PUMA 2.4 TDCi | Land Rover Defender | Maintenance series,qZzHKJ2SWiY,5184
puma is back and the new shoes in puma'snitro collection are better thananythingwe've seen from puma so far that alsogoes through this modelthe puma velocity nitro which is anall-round running shoe for the neutralrunnermy colleague jasmine and i have testedthe puma velocity nitro for some timeand we immediately agreed that thisrunning shoe is one of the absolutebest all-round running shoes we've triedto this datebut let's start at the beginning becauseit's been several years since we've seenactual running shoes from pumapersonally i don't think i've run intothem since i was doing athletics about10 years agobut puma have done a tremendous job inthe process of creating the nitrocollectionthey've actually asked runners and therunning communitywhat they expect of a great running shoeand they've teamed up withsome of the world's best experts withinrunning and runningeconomy what they found was that thefoam in the midsole is the mostimportant part of the shoetherefore puma have developed a new foamcalled nitropuma have taken a tiny midsole andinfused it with nitrogenthe result of that is a soft andresponsive foam which you'll feelimmediately when you put on the shoenitro just feels amazing it's extremelysoft and bouncywhich provides you with great cushioningand a bouncy toe offso even if it's a shoe for dailytrainingyou will actually be able to use it foryour recovery runslong runs and also when you feel likepicking up the pacethe puma velocity nitro doesn't reallytarget a specific distance which makesit the perfect shoe for different kindsof runsor for those who just want one shoe thatcovers it allit's really a shoe i could put on everysingle day no matter what kind of runi've got plannedthe puma velocity nitro is comparable toclassics like the saucony ridenight pegasus mizuno wave and essexsteel cumulus howeverpuma velocity nitro just has that extrabounce the whole idea with the newcollection from puma is to make runningeffortlessand i have to say that puma havesucceeded in that especially whenit comes to the soft and bouncynitrophonebut puma shoots for the stars andtherefore nothing about their new shoesis a coincidence even the upper isdesigned to make your runs as effortlessand efficient as possible the upper isreally comfortablebecause it's padded in a way that makesit feel soft and protective of your footpuma have reduced the seams inside theshoe and madethe tongue of the shoe thin andrelatively firmthis is actually something i like sincethe tongue doesn't feel that massiveand can we please talk about the colorbecause i think that thisneon red color looks really fast andalso it's super practicalwith the reflectors on the shoe thismakes you visible in traffic if you tendto runearly in the morning or late at nightand as if the launch of a new collectionof running shoes with anall-new missile material wasn't a bigenough sensationpuma have chosen to focus on women andhow women's shoesshould be designed slightly differentthan men's shoestoo often running shoes are built asmen's shoesand then shrunk into women's sizes butpuma's research has shownthat there is an increase in femalerunners and we see women's products growfaster than men that's why it makessense to adjust women's shoesso they fit to the anatomy of the femalefootthat way women are assured the bestpossible running experiencethe same way as it is for men it meansthat pumas women's shoes havea slimmer heel a lower instep they areadjusted to women's arch ratioand of course the shoes have been testedby female runners in the developing[Music]process[Music]in my opinion puma velocity nitro runstrue to size and therefore you can justbuy the size you usually use in runningshoespuma velocity nitro both looks and seemslike a fast shoebut when you put it on and go out to runyou'll realize that it's also extremelycomfortableyes bar and i have tested the pumavelocity nitro on different surfacesand the outsole really impressed us thestrategically placed puma grip is bothdurable and gives a great grip on almostany surface even on rainy dayspuma grip is the best outsole materialpuma has ever hadso if you're in need of a good all-roundrunning shoe or a running shoewith an amazingly soft and bouncycomfort then i definitely think youshould givepuma velocity nitro a try i already knowthat puma velocity nitro will be part ofmy regular rotation of running shoesbye,15,UCvph04Sh9CFKAw-gA6y-brQ,I_am_puma,2771,677,0,40550,"['пума дома', 'пума', 'месси', 'пума в доме', 'пума в домашних условиях', 'пума видео', 'пума в квартире', 'пума говорит вау', 'пума говорит', 'пума горный лев', 'пума в городе', 'пума домашняя', 'puma', 'Messi', 'пума живет дома', 'пума зверь', 'пума и человек', 'пума кошка', 'пума канал', 'пума любит', 'ласковая пума', 'пума мяукает', 'пума мурлычет', 'пума на прогулке', 'пума ручная', 'пума и хозяин', 'как рычит пума', 'как выглядит пума', 'пума пенза', 'пума месси', 'i am puma', 'puma messi', 'cougar']",Как капризничает Месси. Пума которая много разговаривает с человеком.,edUXImOwFag,1503173
,2,UCaohVN0dY4mQykmtM-wWEdw,SDA Dan Cars,67,16,0,247,"['Ford PUMA', 'Ford PUMA Hybrid', 'Ford PUMA Hybrid ST Line', 'Ford PUMA Hybrid ST Line X', 'PUMA Hybrid', 'PUMA Hybrid ST Line', 'PUMA Hybrid ST Line X', 'New Ford PUMA', 'Test', 'Drive', 'New', 'Ford', 'PUMA', 'Hybrid', 'ST', 'Line', 'ST Line X', '2020', 'Ford PUMA 2020', 'Ford PUMA test drive', 'test drive Ford PUMA', 'Ford PUMA drive test', 'Ford PUMA ST Line X', 'Ford PUMA ST line', 'Ford PUMA hybrid review', 'new PUMA', 'PUMA test drive', 'PUMA ST Line review', 'review PUMA', 'PUMA ST Line X', 'new Puma', 'new puma review', '2020 PUMA']",Test Drive New Ford PUMA Hybrid ST Line X 2020,htE7N2aZpU8,37069
