caption,country,dimensions,full_name,image_url,likes,location,tagged_account,timestamp,user
"With all that’s going on this month, it feels like it’s turning into madness instead of just MATness 🙀 Here is my #spinestretch for #marchmatness2021 where I try my hardest to bend my stiff back 😅

In case you’re curious my workout gear is by @wolven 🐺♻️",,"{'height': 750, 'width': 750}",prospire,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158395119_143530044309509_8894959166821283839_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=u0MUnXRWD6cAX_RnFqR&oh=7ed9b089b24e472282ea571e4aebd54f&oe=604BC9C9,44,,[],2021-03-08 15:36:08,prospire.app
"https://savvi.com/kimberlyziraldo1771  Which pair do you want! St. Patrick’s Day GIVEAWAY! To qualify, place an order for any item and your name will be entered! DM for $25 off your order! #giveaway #teachers #leggings #womensupportingwomen #womenwholift #savvi #lululemon",,"{'height': 1080, 'width': 1080}",Kimberly,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158227415_891212191662014_7309097448050627023_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=8GevWMvJBxUAX8K2kEe&oh=5d04b0bd52c9f2ed507ad0de97471b1a&oe=60746240,4,,[],2021-03-08 15:33:49,kimberlyssavvi
"Why am I so outspoken? Because I have experienced gender inequality and misogyny in many stages of my life, especially as I get more successful. There have been times when I will outdo every man in the room and still not get acknowledgement or credit for it. When a man standing in front of my business, doesn’t greet me, and ask for the owner. When I would win and the response I would get from men “You just got lucky.” ⁣
⁣
This is only some of the things women have to go through. They still stay strong and don’t listen to the BS and continue to kick ass. ⁣
⁣
That is why I created my own lane. I know my worth and I refuse to surround myself with limited mindsets. I became a business owner so I can make my own rules. Make my own dreams come true, not anyone else’s. ⁣
⁣
To men: Look at the women in your life. Encourage them. Uplift them. Respect them. ⁣Show other men how women should be treated. 
⁣
To women:  Uplift women around you. There is no room for jealousy or hate. Don’t validate society’s view of women as “too emotional” or “can’t be taken seriously” or “full of drama.” ⁣
⁣
Happy #internationalwomensday ⁣
To me, everyday is women’s’ day. 💕",,"{'height': 1080, 'width': 1080}",LANA DOAN 💪 FITNESS COACH,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158866957_1368875640164001_1358716837493829763_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=gF3Q1PDGw-UAX_P0Krb&oh=e2714754b63e08585c01d72615f5617c&oe=60739C27,298,,"['lululemon', 'whitneyysimmons', 'womensbest', 'gymsharkwomen', 'bodybuildingcom', 'lisafiitt', 'alphalete', 'stephanie_buttermore', 'buffbunny_collection', 'dnicolemonroe', 'naomi.kong', 'gainswithkathy', 'mcontifitness', 'laurenwickfit', 'steph__choi', 'lauraanguyen', 'girlbemyswolemate', 'joelleyreyes', 'trinh.trinhy']",2021-03-08 15:32:29,lanadfit
"Ended my workout with pull ups because who does that? 

And ugh at my hyperextended arms in the push up. I keep trying to work on NOT doing that. 

Finally did the side plank  row - @fitmama_ash #proof 

Spiced up walking lunges with walking one sided lunges 🌶

#equinox #workoutmotivation #workoutroutine #fitnessjourney #chickswholift #lululemon #apl #spiritualgangster #womenempowerment",,"{'height': 937, 'width': 750}",Michelle Goldberg,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158494650_557067358603197_6247091909303349918_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=yiuCXV8dTCYAX85mOcU&oh=bafb5dcb463fbcbd2d0e2ae4a85b92ab&oe=604BBE8E,74,,[],2021-03-08 15:08:07,fitnessanddonuts
"Happy International Women’s day to all of the powerful Wonder Women out there! 💪🏼 ✨ ReActive Wear is proud to be locally owned and operated by women. We are always here to support and celebrate our female customers within their fitness journeys or love for athletic apparel.

• • •
#yyj #yyjfitness #yyjfashion #yyjrunner #shopyyj #shoplocalyyj #supportlocalyyj #thinklocalfirst #activewearfashion #consignmentcanada #lululemon #nike #adidas #internationalwomensday #happyinternationalwomensday #women #womenimpowerment",,"{'height': 1011, 'width': 1080}",ReActive Wear,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157802497_129227992456376_6895589868586295214_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=dFf6GqWtmxwAX_QOYoo&oh=70ea55fa32bd610f4b8699a655632d85&oe=60738EC8,20,,[],2021-03-08 15:32:26,shopreactivewear
"Thank God for today's sales and all of my followers!! 🙌🥳🤑 Will be doing a giveaway for reaching #2kfollowers 
Don't know if I should give out a free #thenorthface Jacket or Some #lululemon Item to the winner 🏆",US,"{'height': 1080, 'width': 1080}",Vintage and Sportswear Shop,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157834279_852534741977172_6932438562342545163_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=T_mOR_Ox0j4AX8vTmco&oh=55fe2c9fa01648d17ac5f08d79f8235e&oe=60715AC1,30,"{'street_address': '', 'zip_code': '78557', 'city_name': 'Hidalgo, Texas', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 15:32:17,valswearhouse
"Happy International Women's Day👷‍♀️👮‍♀️👩‍🚒👩‍🚀

#internationalwomensday #womensfashion #womensstreetwear #womensmarch #sneakerhead #sneakercollector #lululemon #nike #adidas #streetwear #streetfashion #urbanfashion #craftbeer #ilovematcha #nba #nbafashion #bleacherreport #sneakeraddict #vinylcollection #dj #modularsynth #portland #portlandmercury #techno #house #queenlatifah #ladiesfirst #profoundaesthetic #spraypaintart #asics",,"{'height': 750, 'width': 750}",Sirka86,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157742594_237295251398583_3100454551964226464_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=fbUyh8-quokAX8XczPI&oh=978073e2d3f268bdeceb61ff540fb0b1&oe=604BE243,18,,[],2021-03-08 15:31:01,sirka86
"it's a new week and we're loving the forecast that's heading our way! get out in that sunshine and join us in the studio!⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
in studio + virtual schedule:⠀⠀⠀⠀⠀⠀⠀⠀⠀
mon 4:30p yoga detox w/ rachel⠀⠀⠀⠀⠀⠀⠀⠀⠀
mon 6p invigorating gentle w/ mary⠀⠀⠀⠀⠀⠀⠀⠀⠀
mon 7:30p unwind w/ sarah⠀⠀⠀⠀⠀⠀⠀⠀⠀
tues 6a rise + shine w/ deb⠀⠀⠀⠀⠀⠀⠀⠀⠀
tues 9:30a yoga flow w/ deb⠀⠀⠀⠀⠀⠀⠀⠀⠀
tues 6p soul revival w/ natalie⠀⠀⠀⠀⠀⠀⠀⠀⠀
wed 7a rise + shine w/ dustin⠀⠀⠀⠀⠀⠀⠀⠀⠀
wed 10a gentle yoga w/ sarah⠀⠀⠀⠀⠀⠀⠀⠀⠀
wed 4:30p core flow w/ allison⠀⠀⠀⠀⠀⠀⠀⠀⠀
wed 6p unwind w/ allison⠀⠀⠀⠀⠀⠀⠀⠀⠀
wed 6p strong vinyasa w/ rachel ⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
#jaiyogaschool #community #virtualyoga #jaiportal #jaiondemand #onlineclasses #livestream #zoomclasses #zoom #yogateacher #yogateachertraining #wellness #yogi #bhaktiyoga #namaste #yogalove #yoganidra #vinyasaflow #gentleflow #gentleyoga #yogaflow #delmarnewyork #capitalregionfitness #practiceyoga #findyourstrength #yogaeveryday #lululemon #thesweatlife #albanyny",,"{'height': 1080, 'width': 1080}",JAI Yoga School,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157755210_496282258413847_3024353201226253253_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=o1ylQCBPVfcAX_fPhm8&oh=81221680b8b8972ce6f306c6ad449434&oe=60737E75,30,,[],2021-03-08 15:30:31,jaiyogaschool
"Never miss a Monday 💪😍

#NMAM #burpeesoverdumbbell #hangcleanandjerk #snatches #lululemon #nobull",GB,"{'height': 1080, 'width': 1080}",Sar,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157830711_1409571426076160_3097954866413834706_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=W72yYx4wnk8AX9sKwBK&oh=4060fe88eaa4e1672beed82934898efa&oe=6074EE6A,58,"{'street_address': '', 'zip_code': '', 'city_name': 'Chippenham, Wiltshire', 'region_name': '', 'country_code': 'GB', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 15:29:44,sarahstrange_
"👑Choose to Challenge👑

▪️Happy International Women’s Day 2021 - This year, the theme for IWD is #ChoosetoChallenge promoting and encouraging others to stand for a more inclusive world. Stay tuned for some of our teachers and trainers showing solidarity in this challenge for IWD. 

▪️Practicing inclusivity requires compassion and empathy. It requires us to be able to connect and see ourselves in others. It demands our attention so we do not become complacent and lack the foresight needed to see exclusion. It demands our attention and therefore becomes a product of living a mindful existence. 

#internationalwomensday #inclusivity #choosetochallenge #mindfulmoments #mindfuleducationsystems #mindfulteachers #mindfulstudents #mindfulness #selfcare #support #community #resilience #restoringhope #healingtrauma #traumainformed #HeretoBe #pratyushsinhafoundation 
#lululemon @lululemon @allentownschools @patbrowneforsenate @allentownpubliclibrary @lehighvalleypa @asdsheridan @asdunionterrace @asdroosevelt @asdjeffersonelem @asdmuhlenberg @asddodd @asdcentralelem @asdmosser @asdlehighparkway @asdraub @asdhmms",,"{'height': 673, 'width': 1080}",Pratyush Sinha Foundation,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158159348_4435867846428450_5310426189873333931_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Auf-ioJpq_EAX9kdnrZ&oh=65bd6912bf097018a7b867f8a505abf8&oe=6071F96C,19,,"['lululemon', 'thelovelylittlelotus', 'itsjenmillertime', 'jennifercsordas', 'kat.kip.5', 'alicenarnold', 'prabha.sinha48']",2021-03-08 15:28:30,pratyushsinhafoundation
"New Lululemon items added to my Mercari closet! Will go up on Poshmark later today!

#lululemon #lulufanatics #lululemonforsale #activewear #poshmark #poshmarkseller #poshmarkcloset #poshmarkcommunity #poshboss #mercari #mercaricommunity #mercaricloset #mercariseller #resellercommunity #resellerlife #reseller",,"{'height': 1350, 'width': 1080}",Kenna's Closet,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158483102_436618780995096_4528351603138723415_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=X6l8gTXxCoUAX9Fxtut&oh=e44362c6b3d8725ded5384c9d6f6e071&oe=6072361B,17,,[],2021-03-08 15:26:53,kennas_closet22
"Oh Happy Day! 🌞 Shipwreck at Estero bluffs, and prime tide pooling. So much to explore. 
.
.
.
.
.

#hikeslo52 
#raceslo #pixonpeaks #slocal #visitslo #optoutside #trailbabes #805 #wildernesswomen #slo #hike #womenwhohike #morrobay #sanluisobispo #slohikers #optoutside #trailmix #wildernesswomen #morrobay #outdoorsy #dayhike #lululemon #meetup #takeahike #legday #rei #sloparksandrec",US,"{'height': 1348, 'width': 1080}",SLO Hikers,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157421882_476815003703334_3028610907080724654_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Ii84CB3ZlOkAX_HQ6ET&oh=f543c2a8d14e601a7c36ebb6b29dd651&oe=60731FA5,79,"{'street_address': '', 'zip_code': '93430', 'city_name': 'Cayucos, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 15:26:43,slohikers
"Happy International women’s day to all the ladies! 

Our amazing female clients amaze us time and time again with their strength, love and determination. ✨

Thank you for standing out in a world made for men. If you feel out of place then you’re going in the right direction to a better tomorrow ✔️ take up as much space as you can!

Remember to always fight like a girl and uplift your sisters everywhere you go. We will make this world a better place by sprinkling love everywhere we go ✨

Finally thank you to the men that let us women be our authentic selves. Your support moves mountains! 🤍🤎🖤",CA,"{'height': 768, 'width': 1080}",Baylee and Perez,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158345876_285307249609591_6543062414097400282_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=cZ2WqkBr0NMAX9IyPCt&oh=9383a4ed007e10f50a6325c5ff231889&oe=6073A09F,85,"{'street_address': '', 'zip_code': '', 'city_name': 'Toronto, Ontario', 'region_name': '', 'country_code': 'CA', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['bayleejoy', 'pereztfitness', 'bpfitculture']",2021-03-08 15:25:23,bpfitculture
"Happy International Women’s Day!!

The theme for #IWD2021 is #ChooseToChallenge. I challenge girls around the world to ‘Get on the Pull’. I want to inspire girls to get stronger and pull up towards life’s challenges.

And so marks the launch of @girlswhopull a user generated women’s pull up club. It is a hun for women of all ages, nationalities, abilities and sizes to empower and inspire each other to get strong via pulling.

Watch this space! Share @girlswhopull with your sisters, partners, mother’s, daughters and friends. Let’s inspire a world of powerhouse women who find and embrace their strength 👯‍♀️💪💋

#girlswhopull #iwd2021 #ChooseToChallenge #lululemon #womensupportingwomen #sisterhood",GB,"{'height': 1080, 'width': 1080}",Daisy Hughes,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/159004258_887559448675489_6379682609670658246_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=MAkMVH0k7CQAX9caihp&oh=8fe132f971fd5921f1cfa5d7a4de1a5b&oe=60746A1C,207,"{'street_address': '', 'zip_code': '', 'city_name': 'London, United Kingdom', 'region_name': '', 'country_code': 'GB', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['daisyhughees', 'girlswhopull']",2021-03-08 15:24:33,daisyhughees
"These are not wrinkles. They are survival lines. Each one holds a story, a laugh, or a memory. They are like snowflakes. No 2 are alike. ❄️
.
.
.
#vintage #vibes #goodvibes #woman #warrior #queen #goddess #savage #freespirit #wildheart #gypsysoul #adventure #wanderlust #explore #hikeitbaby #adventurefamily #adventurewithtyeandkai #gypsylifewithkai #31weekspregnant #telluride #colorado #colombia #lululemon #solomonshoes",US,"{'height': 1080, 'width': 1080}",💋Kai Nani,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158151521_487444958917188_3907270441011298296_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3fjmW0uRfyAAX8X0vIW&oh=1bafef9242346c5ce193541b5d6e6eed&oe=6072657A,74,"{'street_address': '', 'zip_code': '81435', 'city_name': 'Telluride, Colorado', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['lululemon', 'columbia1938']",2021-03-08 15:24:31,soulful_x_savage
"Day 2 of pushup challenge
@lululemon 
@nike 
#pushupchallenge 
#sun
#warm
#lululemon 
#nike 
#sunshine
#10pushupchallenge💪🏻💪🏻",,"{'height': 750, 'width': 750}",Healthy Food Ideas+Exercises,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158542997_274907767590416_1101783397196573244_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=zu1CAmlUetsAX8ogMdc&oh=cefda555918a5d8baa7c54b10cb312ac&oe=604BF345,3,,[],2021-03-08 15:24:18,healthjourney43
"A little glimpse of half of my back workout the other day. Fun fact my favorite body part to workout is back even though Im focusing on leg and glute growth. 
1st workout: Single arm rows 4x15 
2nd workout: Face Pulls 4x15 
3rd workout: Wide lat pull down 4x12
4th workout: Cable Rows 4x15 
My tank top is @forthepeach 
My leggings are @lululemon 
.
.
.
#babygotback #backworkout #gymlife #lululemon #forthepeach #girlswholift #determined #bodypositive #gettingstronger #gymworkouts #trainyourupperbody #movementismedicine #thesweatlife #moveypurbody #backmuscles #muscleisthenewsexy #strongback #cobraback #ladieswholift #workoutsforwomen #bodybuilding #gains #musclebuilding",US,"{'height': 937, 'width': 750}",Roxana | Health & Wellness,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158181377_171602817958452_116250413898766507_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ee6HpWtpKIQAX_YbsPn&oh=6771804ff37552fd6dc5f1cb2015c75f&oe=604C0989,88,"{'street_address': '', 'zip_code': '', 'city_name': 'Buena Park, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['lululemon', 'danimunozfit', 'forthepeach', 'goldengalroxy']",2021-03-08 15:22:21,goldengalroxyfit
"Wednesday C ✅
Probably wasn’t as full on as it was supposed to be, push ups are a huge weakness but I’ll keep working on them! Same with v-ups, feels like I have no idea what I’m doing 😂😂

Oly Week 2 
Felt really good, started with 25kg slowly went up and then tried for 35kg (last video) was heavy lol so it’s not pretty but hey 🤷🏼‍♀️ I’m super happy 😊 

More new @lululemonausnz clothes, seriously why haven’t I discovered lulu before 😍😍

#streetparking #streetparkingmembers #streetparkingmembers🔑 #streetparkingmoms #consistencyiskey",,"{'height': 421, 'width': 750}",Stacey 🔑,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158040656_494024558429875_6091600913222136600_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=aENOxsPyxZ8AX91JMt0&oh=55af936e8f5283e0b4164d7ca89b73c7&oe=604BA1B0,54,,[],2021-03-08 15:21:17,staceyv.sp
#mondayvibes #fleoshorts #crossfit #progress #motivation #ootd #girlswithtattoos #girlswholift #nobullproject #lululemon #stance,,"{'height': 1350, 'width': 1080}",Crissel Perez,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158924626_1783970571781453_7131923462574926715_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BWyW9toW50QAX8TaZhJ&oh=d693bb952b4494feb57485851bffcb44&oe=60726176,18,,[],2021-03-08 15:20:18,fleo365
"“It’s hard to be a Diamond in a rhinestone world.” - Dolly Parton
I hope all my ladies are shining bright this International Women’s Day and every other day! 
#girlswholift #slaylikeagirl #adidas #lululemon #buffbunnycollection #nofilter #nike #internationalwomensday #dollyparton #shinebrightlikeadiamond #murves #1stphorm #iam1stphorm #determination #relentless #personaltrainer #perserverance",,"{'height': 1290, 'width': 1080}",Jess Majors,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157752243_2250829511717564_6236951013157677356_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ryKCwfsq21gAX9qJxOB&oh=eed0a947b7408ce610ab1463f72e87f0&oe=6072A24A,52,,"['adidas', 'lululemon', 'buffbunny_collection']",2021-03-08 15:18:06,jkatfitness
"HAPPY MONDAY AND INTERNATIONAL WOMENS DAY 

Here is a quick little core workout:) 

1- Dead Bugs x12LR 
2- Anchored SL Lowers x12LR 
3- Side Plank Hold x30 secs LR 
4- Plank Hold x30 secs 

Just a little quick one to add:)) 

Hope you all have an amazing day💜 

Wearing 
Leggings - @lululemon 
Shirt - @lululemon  sweater - @nike 

Love you all",,"{'height': 750, 'width': 750}",Hayls,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158846448_1333581147034799_8272752228412601253_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=eX-HVdyAwycAX-oAGxZ&oh=f545fcc7c3f3b665292d06657102813b&oe=604BDDEA,76,,[],2021-03-08 15:16:43,fitwhayls
".
Side Arm Work (Semaphore) - Advanced Reformer

바쁘다는 핑계로 내운동을 소홀히 하고 있는 요즘..... 
내 운동이 절실히 필요하다 증말!!

.
.
.

#베라핏필라테스
#reformerworkout 
#sidearmwork
#verafitpilates
#pilates
#stottpilates
#fullertonpilates
#orangecountypilatesstudio
#pilatesinstructor
#private#privatlesson
#lululemon#룰루레몬
#운동하는여자
#리포머
#팔운동
#사이드암워크
#필라테스#스탓필라테스
#기구필라테스
#플러튼필라테스#오렌지카운티필라테스
#체형교정#자세교정
#몸매관리",US,"{'height': 461, 'width': 750}",Pilates For Lives,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157698816_537784083861356_1503812634220736261_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Q187qWQI-CEAX-X7op2&oh=ded9fbb287f26038a875611f7d8fab08&oe=604BBA5F,27,"{'street_address': '', 'zip_code': '92801–92809, 92812, 92814–92817, 92825, 92850, 92899', 'city_name': 'Anaheim, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 15:14:27,verafit_pilates
"‼️SOLD @ BID‼️

Brandy Melville John Galt Brown Cropped V-Neck Sweater NWOT

color: brown
brand: brandy melville/john galt
size: One Size
condition: NWOT

🪐 bid: $ 18 + shipping
⛈ bin: $ 30 (ship included)
💫 shipping: $5

READ PRIOR TO BIDDING/BINNING:
→ DO NOT bid/bin if you are not 100% sure you want to buy (dm for more pictures)
→ HIGHEST BID IS PINNED
→ all bids must increase by $1
→ BIDDING ENDS 48 HRS AFTER FIRST BID
→ feel free to comment/dm any questions!

#steal #shop #sale #pacsun #leggings #lululemon #nike #brandymelville #thrift #thriftstore #thrifting #thriftinglife #thriftingfinds #thriftingcommunity #thrift #thrifting #thrifted #ThriftStoreFinds #thriftshop #thriftstore #thrifter #thriftfinds #thriftshopping #thriftlife #thrifthaul #thriftedfinds #thriftstorefind #thriftstyle #thriftedfashion #thriftfind #thriftedstyle #thriftshopfinds",,"{'height': 1080, 'width': 1080}",shop sarah kec,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158423217_829255657625846_7392768536172601146_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=P8Wfxd25e9EAX8QHpLW&oh=1cd89a1a8bfff2a02d6db1a78a463be5&oe=607138EF,47,,[],2021-03-08 15:13:42,shopskec
"Enjoy every sunset, look forward to every sunrise 🌄Tag a friend that you would bring up here for sunset 👇(📸@lacey_spalding )
➖➖➖➖➖➖➖➖➖➖➖➖➖
⬇Follow @artofdestinations & Use Our Hashtag For A Chance To Get Featured
➖➖➖➖➖➖➖➖➖➖➖➖➖",,"{'height': 1349, 'width': 1080}",Art Of Destinations,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158220358_718302335548492_1033350762766540398_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=aTryqLhusucAX_b4Oft&oh=fa1ed9ffddd930335c47d63cb0215a1f&oe=6074A0E7,1707,,['lacey_spalding'],2021-03-08 15:12:13,artofdestinations
"Top Set 250lbs for 6
-
You really wanna grow? Control your weight and stop letting it control you!
-
Could I lift more? Probably with shit tempo shit reps... I’m here for quality
-
Sponsored by @peakaz 
Coached by @dolgner 
-
-

#aztrainer #azpersonaltrainer #azfitness #scottsdalepersonaltrainer #scottadalefitness #scottsdale #scottsdaletrainer #strengthandconditioning #actionsnotwords #showthefuckup #peakaz #lululemon #nike #raiseyourstandard",US,"{'height': 750, 'width': 750}",Garrett GQ Query,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/157731997_275442830609591_7068976062555186883_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Ftndy6usC4wAX-Ge_dD&oh=c122962a6a65aa4b521c71e9a3aa2e48&oe=604C1403,37,"{'street_address': '', 'zip_code': '85250–85271', 'city_name': 'Scottsdale, Arizona', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['nike', 'underarmour', 'andyfrisella', '1stphorm', 'lionsnotsheep', 'earnyourbooze', 'intentionalstrength']",2021-03-08 15:09:54,gqfitnesss
"Looks like I’ll be home for the next few days and trying to make the most of it with home workouts but they’re not the same 😩 I can’t wait to go back to my gym this weekend! Also starting a fund to get new shorts since I’ve gained a lot more mass since last summer. Venmo is @natalieritter 😂😂

🔥Sumo Squats: 4x15
🔥Shoulder Press: 3x10
🔥RDL: 4x10
🔥Knee Push-Ups: 3x10
🔥Bicep Curls: 4x12
🔥Bent Over Row: 3x12
🔥Goblet Squat: 4x12 

Top: @lululemon Ebb to Street Crop tank
Shorts: @lululemon Hotty Hot Shorts
#gymshark#nvgtn#strongnotskinny#gains#workout#booty#legs#arms#shoulders#sweat#personaltraining#goals#fitfam#igfit#motivation#determination#loveyourself#chickswholift#bootywork#legsfordays#abs#lululemon#mentalhealth#selfcare#fullbody#bretcontreras#legday#fullbody#lululemoncollective#thesweatlife#bootyscrunch",US,"{'height': 1350, 'width': 1080}",Natalie Ritter,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/158236303_722783918402641_2338757214705265326_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ymEjSvvAh2oAX-yphHL&oh=ba7f5b36d3dd3a675666485f0910babe&oe=607396DC,250,"{'street_address': '', 'zip_code': '65800-65899', 'city_name': 'Springfield, Missouri', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",['lululemon'],2021-03-08 15:09:17,getfitterwithritter
